"No.","Time","Source","Destination","Protocol","Length","Info"
"241","8.696187433","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1062 Ack=123104 Win=65535 Len=0"
"242","8.696742718","142.250.199.132","10.0.2.6","TLSv1.2","1110","Application Data, Application Data, Application Data, Application Data, Application Data"
"243","8.696832715","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1062 Ack=124160 Win=65535 Len=0"
"244","8.697148103","10.0.2.6","142.250.199.132","TLSv1.2","93","Application Data"
"245","8.735307903","10.0.2.6","142.250.199.132","TLSv1.2","412","Application Data"
"246","8.735666255","142.250.199.132","10.0.2.6","TCP","60","443  >  51338 [ACK] Seq=124160 Ack=1459 Win=32768 Len=0"
"247","8.748190493","142.250.199.132","10.0.2.6","TLSv1.2","10274","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"248","8.748234681","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=134380 Win=65535 Len=0"
"249","8.748331748","142.250.199.132","10.0.2.6","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"250","8.748336767","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=135840 Win=65535 Len=0"
"251","8.748331816","142.250.199.132","10.0.2.6","TLSv1.2","2974","Application Data, Application Data"
"252","8.748343427","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=138760 Win=65535 Len=0"
"253","8.748704816","142.250.199.132","10.0.2.6","TLSv1.2","117","Application Data"
"254","8.748709182","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=138823 Win=65535 Len=0"
"255","8.749207900","142.250.199.132","10.0.2.6","TLSv1.2","2974","Application Data, Application Data"
"256","8.749215324","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=141743 Win=65535 Len=0"
"257","8.749463362","142.250.199.132","10.0.2.6","TLSv1.2","1424","Application Data"
"258","8.749467063","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=143113 Win=65535 Len=0"
"259","8.751285595","172.217.174.67","10.0.2.6","TLSv1.3","855","Application Data, Application Data, Application Data"
"260","8.751299563","10.0.2.6","172.217.174.67","TCP","54","46304  >  443 [ACK] Seq=1936 Ack=8111 Win=62780 Len=0"
"261","8.751357854","142.250.199.132","10.0.2.6","TLSv1.2","11734","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"262","8.751363538","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=154793 Win=65535 Len=0"
"263","8.751540321","142.250.199.132","10.0.2.6","TLSv1.2","1244","Application Data"
"264","8.751544577","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=155983 Win=65535 Len=0"
"265","8.751549798","10.0.2.6","172.217.174.67","TLSv1.3","93","Application Data"
"266","8.754604130","142.250.199.132","10.0.2.6","TLSv1.2","5894","Application Data, Application Data, Application Data, Application Data"
"267","8.754619351","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=161823 Win=65535 Len=0"
"268","8.754671293","142.250.199.132","10.0.2.6","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"269","8.754675478","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=163283 Win=65535 Len=0"
"270","8.754671360","142.250.199.132","10.0.2.6","TLSv1.2","10274","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"271","8.754683532","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=173503 Win=65535 Len=0"
"272","8.754853288","142.250.199.132","10.0.2.6","TLSv1.2","1124","Application Data [TCP segment of a reassembled PDU]"
"273","8.754857292","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=174573 Win=65535 Len=0"
"274","8.756081413","142.250.199.132","10.0.2.6","TLSv1.2","7354","Application Data, Application Data, Application Data, Application Data, Application Data"
"275","8.756086693","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=181873 Win=65535 Len=0"
"276","8.756187729","142.250.199.132","10.0.2.6","TLSv1.2","1334","Application Data [TCP segment of a reassembled PDU]"
"277","8.756193485","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=183153 Win=65535 Len=0"
"278","8.756974812","142.250.199.132","10.0.2.6","TLSv1.2","2974","Application Data, Application Data"
"279","8.756988323","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=186073 Win=65535 Len=0"
"280","8.757191142","142.250.199.132","10.0.2.6","TLSv1.2","1424","Application Data [TCP segment of a reassembled PDU]"
"281","8.757200948","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=187443 Win=65535 Len=0"
"282","8.758237220","142.250.199.132","10.0.2.6","TLSv1.2","7354","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"283","8.758242306","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=194743 Win=65535 Len=0"
"284","8.758379174","142.250.199.132","10.0.2.6","TLSv1.2","1334","Application Data [TCP segment of a reassembled PDU]"
"285","8.758384839","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=196023 Win=65535 Len=0"
"286","8.758947069","142.250.199.132","10.0.2.6","TLSv1.2","2974","Application Data, Application Data"
"287","8.758951533","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=198943 Win=65535 Len=0"
"288","8.759078798","142.250.199.132","10.0.2.6","TLSv1.2","1424","Application Data [TCP segment of a reassembled PDU]"
"289","8.759083050","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=200313 Win=65535 Len=0"
"290","8.759863741","142.250.199.132","10.0.2.6","TLSv1.2","1484","Application Data [TCP segment of a reassembled PDU]"
"291","8.759869161","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=201743 Win=65535 Len=0"
"292","8.766645798","172.217.174.67","10.0.2.6","TCP","60","443  >  46304 [ACK] Seq=8111 Ack=1975 Win=32698 Len=0"
"293","8.769066103","142.250.199.132","10.0.2.6","TLSv1.2","8814","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"294","8.769080218","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=210503 Win=65535 Len=0"
"295","8.769193884","142.250.199.132","10.0.2.6","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"296","8.769198323","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=211963 Win=65535 Len=0"
"297","8.769193952","142.250.199.132","10.0.2.6","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"298","8.769209436","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=213423 Win=65535 Len=0"
"299","8.769426694","142.250.199.132","10.0.2.6","TLSv1.2","1244","Application Data [TCP segment of a reassembled PDU]"
"300","8.769432597","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=214613 Win=65535 Len=0"
"301","8.769477740","142.250.199.132","10.0.2.6","TLSv1.2","4434","Application Data, Application Data, Application Data"
"302","8.769481269","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=218993 Win=65535 Len=0"
"303","8.769530641","142.250.199.132","10.0.2.6","TLSv1.2","4434","Application Data, Application Data, Application Data"
"304","8.769535366","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=223373 Win=65535 Len=0"
"305","8.769530706","142.250.199.132","10.0.2.6","TLSv1.2","1514","Application Data, Application Data"
"306","8.769543678","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=224833 Win=65535 Len=0"
"307","8.769723319","142.250.199.132","10.0.2.6","TCP","1030","443  >  51338 [PSH, ACK] Seq=224833 Ack=1459 Win=32768 Len=976 [TCP segment of a reassembled PDU]"
"308","8.769728635","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=225809 Win=65535 Len=0"
"309","8.769723369","142.250.199.132","10.0.2.6","TLSv1.2","4434","Application Data, Application Data, Application Data, Application Data"
"310","8.769739589","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=230189 Win=65535 Len=0"
"311","8.769820062","142.250.199.132","10.0.2.6","TCP","1394","443  >  51338 [PSH, ACK] Seq=230189 Ack=1459 Win=32768 Len=1340 [TCP segment of a reassembled PDU]"
"312","8.769823603","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=231529 Win=65535 Len=0"
"313","8.769957905","142.250.199.132","10.0.2.6","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"314","8.769961666","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=232989 Win=65535 Len=0"
"315","8.770022242","142.250.199.132","10.0.2.6","TLSv1.2","268","Application Data [TCP segment of a reassembled PDU]"
"316","8.770025388","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=233203 Win=65535 Len=0"
"317","8.771196080","142.250.199.132","10.0.2.6","TLSv1.2","4434","Application Data, Application Data, Application Data"
"318","8.771201507","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=237583 Win=65535 Len=0"
"319","8.771263036","142.250.199.132","10.0.2.6","TLSv1.2","1394","Application Data [TCP segment of a reassembled PDU]"
"320","8.771266153","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=238923 Win=65535 Len=0"
"321","8.771759536","142.250.199.132","10.0.2.6","TLSv1.2","4434","Application Data, Application Data, Application Data"
"322","8.771765180","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=243303 Win=65535 Len=0"
"323","8.771888214","142.250.199.132","10.0.2.6","TLSv1.2","1394","Application Data [TCP segment of a reassembled PDU]"
"324","8.771892621","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=244643 Win=65535 Len=0"
"325","8.772676317","142.250.199.132","10.0.2.6","TLSv1.2","4434","Application Data, Application Data, Application Data"
"326","8.772681893","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=249023 Win=65535 Len=0"
"327","8.772844221","142.250.199.132","10.0.2.6","TLSv1.2","1394","Application Data [TCP segment of a reassembled PDU]"
"328","8.772849231","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=250363 Win=65535 Len=0"
"329","8.772994143","142.250.199.132","10.0.2.6","TLSv1.2","4434","Application Data, Application Data, Application Data"
"330","8.772998862","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=254743 Win=65535 Len=0"
"331","8.773063149","142.250.199.132","10.0.2.6","TLSv1.2","1394","Application Data [TCP segment of a reassembled PDU]"
"332","8.773066713","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=256083 Win=65535 Len=0"
"333","8.773986465","142.250.199.132","10.0.2.6","TLSv1.2","7354","Application Data, Application Data, Application Data, Application Data, Application Data"
"334","8.773991212","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=263383 Win=65535 Len=0"
"335","8.774068483","142.250.199.132","10.0.2.6","TLSv1.2","1334","Application Data [TCP segment of a reassembled PDU]"
"336","8.774073146","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=264663 Win=65535 Len=0"
"337","8.777764125","142.250.199.132","10.0.2.6","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"338","8.777779268","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=266123 Win=65535 Len=0"
"339","8.777918674","142.250.199.132","10.0.2.6","TLSv1.2","1454","Application Data [TCP segment of a reassembled PDU]"
"340","8.777923987","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=267523 Win=65535 Len=0"
"341","8.778376992","142.250.199.132","10.0.2.6","TLSv1.2","10274","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"342","8.778384412","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=277743 Win=65535 Len=0"
"343","8.778429026","142.250.199.132","10.0.2.6","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"344","8.778432479","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=279203 Win=65535 Len=0"
"345","8.778429083","142.250.199.132","10.0.2.6","TLSv1.2","7354","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"346","8.778440368","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=286503 Win=65535 Len=0"
"347","8.778532161","142.250.199.132","10.0.2.6","TLSv1.2","4434","Application Data, Application Data, Application Data"
"348","8.778537179","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=290883 Win=65535 Len=0"
"349","8.778532243","142.250.199.132","10.0.2.6","TLSv1.2","4434","Application Data, Application Data, Application Data"
"350","8.778547492","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=295263 Win=65535 Len=0"
"351","8.778622220","142.250.199.132","10.0.2.6","TLSv1.2","914","Application Data [TCP segment of a reassembled PDU]"
"352","8.778626660","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=296123 Win=65535 Len=0"
"353","8.790943147","142.250.199.132","10.0.2.6","TLSv1.2","5894","Application Data, Application Data, Application Data, Application Data"
"354","8.790970618","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=301963 Win=65535 Len=0"
"355","8.790943342","142.250.199.132","10.0.2.6","TLSv1.2","10274","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"356","8.791008655","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=312183 Win=65535 Len=0"
"357","8.791170755","142.250.199.132","10.0.2.6","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"358","8.791211563","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=313643 Win=65535 Len=0"
"359","8.791170938","142.250.199.132","10.0.2.6","TLSv1.2","19034","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"360","8.791247293","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=332623 Win=65535 Len=0"
"361","8.791286551","142.250.199.132","10.0.2.6","TLSv1.2","5894","Application Data, Application Data, Application Data, Application Data"
"362","8.791292853","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=338463 Win=65535 Len=0"
"363","8.791517480","142.250.199.132","10.0.2.6","TLSv1.2","614","Application Data [TCP segment of a reassembled PDU]"
"364","8.791528047","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=339023 Win=65535 Len=0"
"365","8.797042080","142.250.199.132","10.0.2.6","TLSv1.2","8814","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"366","8.797093002","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=347783 Win=65535 Len=0"
"367","8.797042129","142.250.199.132","10.0.2.6","TLSv1.2","10274","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"368","8.797118789","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=358003 Win=65535 Len=0"
"369","8.797237676","142.250.199.132","10.0.2.6","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"370","8.797244619","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=359463 Win=65535 Len=0"
"371","8.797237745","142.250.199.132","10.0.2.6","TLSv1.2","7354","Application Data, Application Data, Application Data, Application Data, Application Data"
"372","8.797262307","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=366763 Win=65535 Len=0"
"373","8.797237785","142.250.199.132","10.0.2.6","TLSv1.2","2974","Application Data, Application Data"
"374","8.797268649","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=369683 Win=65535 Len=0"
"375","8.797465393","142.250.199.132","10.0.2.6","TCP","854","443  >  51338 [PSH, ACK] Seq=369683 Ack=1459 Win=32768 Len=800 [TCP segment of a reassembled PDU]"
"376","8.797471377","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=370483 Win=65535 Len=0"
"377","8.797871896","142.250.199.132","10.0.2.6","TLSv1.2","7354","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"378","8.797892721","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=377783 Win=65535 Len=0"
"379","8.797969272","142.250.199.132","10.0.2.6","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"380","8.797973600","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=379243 Win=65535 Len=0"
"381","8.797969331","142.250.199.132","10.0.2.6","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"382","8.797979763","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=380703 Win=65535 Len=0"
"383","8.798097346","142.250.199.132","10.0.2.6","TCP","1274","443  >  51338 [PSH, ACK] Seq=380703 Ack=1459 Win=32768 Len=1220 [TCP segment of a reassembled PDU]"
"384","8.798100891","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=381923 Win=65535 Len=0"
"385","8.798187909","142.250.199.132","10.0.2.6","TLSv1.2","7354","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"386","8.798191843","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=389223 Win=65535 Len=0"
"387","8.798304420","142.250.199.132","10.0.2.6","TCP","1334","443  >  51338 [PSH, ACK] Seq=389223 Ack=1459 Win=32768 Len=1280 [TCP segment of a reassembled PDU]"
"388","8.798308551","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=390503 Win=65535 Len=0"
"389","8.799261181","142.250.199.132","10.0.2.6","TLSv1.2","4434","Application Data, Application Data, Application Data, Application Data"
"390","8.799270250","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=394883 Win=65535 Len=0"
"391","8.799324507","142.250.199.132","10.0.2.6","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"392","8.799329051","10.0.2.6","142.250.199.132","TCP","54","51338  >  443 [ACK] Seq=1459 Ack=396343 Win=65535 Len=0"
"393","8.799324573","142.250.199.132","10.0.2.6","TLSv1.2","4434","Application Data, Application Data, Application Data"
